Date,Town,State/Province,Latitude,Longitude,Number
9/6/2020,Edmond,OK,35.6,-97.5,1
9/6/2020,Elizabethtown,PA,40.2,-76.6,1
9/6/2020,Fort Worth,TX,32.8,-97.3,1
9/6/2020,Georgian Bay,ON,44.9,-79.7,3
9/6/2020,Gore,Quebec,45.8,-74.2,1
9/6/2020,Goshen,NY,41.4,-74.3,1
9/6/2020,Gouldsboro,ME,44.4,-68,1
9/6/2020,Green Bay,WI,44.5,-88,1
9/6/2020,Greenville,SC,34.7,-82.3,1
9/6/2020,Hamilton,ON,43.3,-80,3
9/6/2020,Harmony,PA,40.8,-80.1,1
9/6/2020,Harriman,TN,35.9,-84.5,1
9/6/2020,Harrisville,MI,44.7,-83.3,2
9/6/2020,Henderson Twp,PA,40.5,-78,3
9/6/2020,Hinsdale,IL,41.8,-87.9,3
9/6/2020,Howe,OK,35,-94.6,2
9/6/2020,Inlet,NY,43.7,-74.8,1
9/6/2020,Inlet,NY,43.7,-74.8,1
9/6/2020,Iowa City,IA,41.6,-91.6,1
9/6/2020,Itasca,IL,42,-88,1
9/6/2020,Jamestown,NY,42.1,-79.2,1
9/6/2020,Jamestown,NY,42.1,-79.2,1
9/6/2020,Kansas City,MO,39,-94.5,1
9/6/2020,Kansas City,MO,39.1,-94.6,3
9/6/2020,Kawartha Lakes,ON,44.4,-78.7,1
9/6/2020,Lafayette,LA,30.2,-92.1,1
9/6/2020,Lakeside Marblehead,OH,41.6,-82.7,10
9/6/2020,Linn,TX,26.8,-98.3,15
9/6/2020,Manchester,NH,43,-71.5,1
9/6/2020,Mankato,MN,44.2,-94,8
9/6/2020,Marblehead,OH,41.5,-82.7,10
9/6/2020,Mazomanie,WI,43.2,-89.8,6
9/6/2020,McDougall,ON,45.4,-80,1
9/6/2020,Melbourne,IA,41.9,-93.1,6
9/6/2020,Milwaukee,WI,43,-87.9,2
9/6/2020,Minneapolis,MN,45,-93.2,1
9/6/2020,Minneapolis,MN,45,-93.2,4
9/6/2020,Minneapolis,MN,45,-93.2,5
9/6/2020,Minneapolis,MN,45,-93.2,2
9/6/2020,Minneapolis,MN,45,-93.2,5
9/6/2020,Minneapolis,MN,45.2,-93.3,1
9/6/2020,Minneapolis,MN,45,-93.2,1
9/6/2020,Minneapolis,MN,45,-93.2,2
9/6/2020,Minneapolis,MN,45,-93.2,1
9/6/2020,Montréal,QC,45.5,-73.6,1
9/6/2020,Murray,KY,36.7,-88.3,2
9/6/2020,Murray,KY,36.7,-88.3,2
9/6/2020,New Braunfels,TX,29.7,-98.1,1
9/6/2020,New Cumberland,PA,40.2,-76.9,1
9/6/2020,Newbury,VT,44.1,-72.2,2
9/6/2020,Newport News,VA,37.1,-76.5,1
9/6/2020,Norman,OK,35.2,-97.4,5
9/6/2020,Norman,OK,35.2,-97.5,1
9/6/2020,Oklahoma City,OK,35.5,-97.6,1
9/6/2020,Omaha,NE,41.2,-96.2,1
9/6/2020,Ooltewah,TN,35.1,-85.1,1
9/6/2020,Oro-Medonte,ON,44.6,-79.9,23
9/6/2020,Ottawa,ON,45.4,-75.8,2
9/6/2020,Ottawa,ON,45.3,-75.8,1
9/6/2020,Pascoag,RI,42,-71.7,1
9/6/2020,Pelham,ON,43,-79.3,2
9/6/2020,Plaisance,QC,45.6,-75.1,1
9/6/2020,Portsmouth,NH,43.1,-70.8,12
9/6/2020,Prairie Grove,AR,35.9,-94.3,2
9/6/2020,Prairie Grove,AR,36,-94.3,2
9/6/2020,Quinte West,ON,44.2,-77.6,1
9/6/2020,Rhodes,IA,41.9,-93.2,6
9/6/2020,Ridgefield,CT,41.3,-73.5,6
9/6/2020,Saint Louis,MO,38.5,-90.4,1
9/6/2020,Saint Louis,MO,38.5,-90.3,1
9/6/2020,Saint Louis,MO,38.5,-90.3,3
9/6/2020,Saint Paul,MN,44.9,-93.1,2
9/6/2020,Saint Paul,MN,45,-92.9,2
9/6/2020,Saint Paul,MN,45.1,-93.1,20
9/6/2020,Sandusky,OH,41.4,-82.7,1
9/6/2020,Seneca,SC,34.7,-83,1
9/6/2020,Shannon,NC,34.9,-79.2,3
9/6/2020,Shreveport,LA,32.4,-93.7,2
9/6/2020,Soquel,CA,37,-121.9,1
9/6/2020,Soquel,CA,37,-121.9,1
9/6/2020,South China,ME,44.5,-69.5,3
9/6/2020,South Windsor,CT,41.8,-72.5,1
9/6/2020,Ste-Marie,QC,46.4,-71,1
9/6/2020,Ste-Marie,QC,46.5,-71,1
9/6/2020,Strongsville,OH,41.3,-81.8,1
9/6/2020,Syracuse,NY,43,-76.2,2
9/6/2020,Syracuse,NY,43,-76.2,2
9/6/2020,The Sea Ranch,CA,38.8,-123.5,1
9/6/2020,Tiny,ON,44.9,-79.9,3
9/6/2020,Tiny,ON,44.9,-79.9,3
9/6/2020,Toronto,ON,43.6,-79.5,30
9/6/2020,Toronto,ON,43.7,-79.4,2
9/6/2020,Town of Inlet,NY,43.8,-74.7,1
9/6/2020,Tulsa,OK,36,-95.9,2
9/6/2020,Tulsa,OK,36.2,-96,1
9/6/2020,Vail,IA,42,-95.2,1
9/6/2020,Wake Forest,NC,36,-78.5,2
9/6/2020,Walker,MN,47.1,-94.5,1
9/6/2020,Waterloo,ON,43.4,-80.6,10
9/6/2020,Waterloo,QC,45.3,-72.5,1
9/6/2020,Weare,NH,43.1,-71.7,1
9/6/2020,West Boylston,MA,42.4,-71.8,15
9/6/2020,Westmount,QC,45.5,-73.6,2
9/6/2020,Willard,MO,37.3,-93.3,1
9/6/2020,Woodward,OK,36.4,-99.4,1
9/6/2020,Wynnewood,PA,40,-75.3,1
9/7/2020,Anderson,IN,40.1,-85.7,9
9/7/2020,Angier,NC,35.5,-78.7,4
9/7/2020,Angier,NC,35.5,-78.7,1
9/7/2020,Annapolis,MD,38.9,-76.5,2
9/7/2020,Antioch,IL,42.4,-88.1,3
9/7/2020,Antioch,IL,42.5,-88.1,4
9/7/2020,Atlanta,GA,33.9,-84.2,1
9/7/2020,Augusta,ME,44.3,-69.8,2
9/7/2020,Aurora,OH,41.3,-81.4,1
9/7/2020,Bagley,IA,41.9,-94.4,2
9/7/2020,Bedford,NH,42.9,-71.5,4
9/7/2020,Bethesda,MD,39,-77.1,1
9/7/2020,Beverly,WV,38.7,-79.9,1
9/7/2020,Bixby,OK,35.9,-95.9,1
9/7/2020,Bloomsburg,PA,41,-76.4,1
9/7/2020,Brick,NJ,40.1,-74.1,1
9/7/2020,Broken Arrow,OK,36,-95.8,2
9/7/2020,Cape Charles,VA,37.3,-76,1
9/7/2020,Carthage,MO,37.2,-94.3,1
9/7/2020,Charleston,SC,32.9,-80,2
9/7/2020,Charlotte,NC,35.2,-80.8,2
9/7/2020,Chicago,IL,42,-87.7,1
9/7/2020,Chicago,IL,41.9,-87.6,2
9/7/2020,Chilton,WI,44,-88.3,4
9/7/2020,Climax,MI,42.2,-85.3,1
9/7/2020,Columbus,OH,40,-83,1
9/7/2020,Davis,CA,38.6,-121.7,1
9/7/2020,Deep River,CT,41.4,-72.4,1
9/7/2020,Defuniak Springs,FL,30.8,-86.1,1
9/7/2020,Dunbarton,NH,43.1,-71.5,2
9/7/2020,East Hampstead,NH,42.9,-71.1,2
9/7/2020,Edmond,OK,35.6,-97.5,12
9/7/2020,Elizabethtown,PA,40.2,-76.6,1
9/7/2020,Fredericksburg,VA,38.3,-77.5,1
9/7/2020,Fredericksburg,VA,38.3,-77.5,1
9/7/2020,Fredericksburg,VA,38.3,-77.5,2
9/7/2020,Fredericksburg,VA,38.3,-77.5,1
9/7/2020,Fredericksburg,VA,38.3,-77.5,2
9/7/2020,Fredericksburg,VA,38.3,-77.5,1
9/7/2020,Georgian Bay,ON,44.9,-79.7,2
9/7/2020,Gibbstown,NJ,39.8,-75.3,1
9/7/2020,Glenolden,PA,39.9,-75.3,2
9/7/2020,Granbury,TX,32.4,-97.7,1
9/7/2020,Grand Rapids,MI,42.9,-85.6,1
9/7/2020,Grey Highlands,ON,44.3,-80.5,1
9/7/2020,Guernsey,WY,42.3,-104.7,5
9/7/2020,Hampstead,NH,42.9,-71.2,1
9/7/2020,Harrisburg,PA,40.3,-76.9,1
9/7/2020,Henrico,VA,37.5,-77.3,1
9/7/2020,Hinsdale,IL,41.8,-87.9,1
9/7/2020,Howe,OK,35,-94.6,2
9/7/2020,Huntersville,NC,35.4,-80.8,3
9/7/2020,Jenks,OK,36,-96,1
9/7/2020,Junction,TX,30.4,-99.9,100
9/7/2020,Kansas City,MO,39,-94.5,1
9/7/2020,Kansas City,MO,39.2,-94.5,1
9/7/2020,Kawartha Lakes,ON,44.4,-78.7,3
9/7/2020,Kingston,NY,42,-74,2
9/7/2020,Lachute,QC,45.7,-74.3,1
9/7/2020,Lafayette,LA,30.2,-92.1,2
9/7/2020,Laval,QC,45.6,-73.7,1
9/7/2020,Linwood,MI,43.7,-84,20
9/7/2020,Macedonia,OH,41.3,-81.5,1
9/7/2020,Manheim,PA,40.2,-76.4,1
9/7/2020,Mankato,MN,44.2,-94,1
9/7/2020,Marble Falls,TX,30.6,-98.4,1
9/7/2020,Marblehead,OH,41.5,-82.7,2
9/7/2020,Memphis,TN,35.1,-89.8,2
9/7/2020,Middleton,WI,43.1,-89.5,2
9/7/2020,Morgantown,WV,39.6,-80,8
9/7/2020,Nedrow,NY,42.9,-76.2,1
9/7/2020,Nedrow,NY,42.9,-76.2,1
9/7/2020,Nedrow,NY,42.9,-76.2,1
9/7/2020,New Cumberland,PA,40.2,-76.9,1
9/7/2020,Newport News,VA,37.1,-76.5,1
9/7/2020,Northern Bruce Peninsula,ON,45.3,-81.7,5
9/7/2020,Northwood,NH,43.2,-71.2,1
9/7/2020,Northwood,NH,43.2,-71.2,3
9/7/2020,Oak Island,NC,33.9,-78.1,2
9/7/2020,Oklahoma City,OK,35.5,-97.5,1
9/7/2020,Oklahoma City,OK,35.4,-97.4,3
9/7/2020,Owasso,OK,36.3,-95.8,1
9/7/2020,Pekin,IL,40.6,-89.6,1
9/7/2020,Pittsburg,IL,37.8,-88.8,7
9/7/2020,Pittsfield,MA,42.4,-73.3,1
9/7/2020,Pittsford,NY,43.1,-77.5,2
9/7/2020,Pittsford,NY,43.1,-77.5,2
9/7/2020,Plainwell,MI,42.4,-85.5,1
9/7/2020,Ponca City,OK,36.7,-97,3
9/7/2020,Port Saint Lucie,FL,27.3,-80.4,5
9/7/2020,Pryor,OK,36.3,-95.3,2
9/7/2020,Pueblo,CO,38.3,-104.6,14
9/7/2020,Pueblo,CO,38.3,-104.6,14
9/7/2020,Richardson,TX,32.9,-96.7,1
9/7/2020,Ruthven,IA,43.1,-95,3
9/7/2020,Rye,NH,43,-70.8,2
9/7/2020,Saint Louis,MO,38.5,-90.3,2
9/7/2020,Saint Paul,MN,45,-92.9,1
9/7/2020,Saint Peters,MO,38.8,-90.6,1
9/7/2020,Santa Rosa,NM,34.9,-104.7,6
9/7/2020,Sarnia,ON,43,-82.4,4
9/7/2020,South China,ME,44.5,-69.5,1
9/7/2020,South Windsor,CT,41.8,-72.5,3
9/7/2020,Spanish Fork,UT,40.1,-111.6,3
9/7/2020,Springdale,AR,36.1,-94.1,2
9/7/2020,Staatsburg,NY,41.8,-73.9,1
9/7/2020,Staatsburg,NY,41.8,-73.9,1
9/7/2020,Staatsburg,NY,41.8,-73.9,1
9/7/2020,Sudbury,MA,42.4,-71.4,2
9/7/2020,Sudbury,MA,42.4,-71.4,2
9/7/2020,Sudbury,MA,42.4,-71.4,2
9/7/2020,Sutton,MA,42.1,-71.8,2
9/7/2020,Syria,VA,38.5,-78.4,2
9/7/2020,Tiny,ON,44.9,-79.9,2
9/7/2020,Toronto,ON,43.6,-79.4,20
9/7/2020,Toronto,ON,43.7,-79.5,1
9/7/2020,Tulsa,OK,36.2,-95.9,2
9/7/2020,Tulsa,OK,36.1,-95.9,1
9/7/2020,Village of Kohler,WI,43.7,-87.8,8
9/7/2020,Wake Forest,NC,36,-78.5,2
9/7/2020,West Roxbury,MA,42.3,-71.2,3
9/7/2020,Wichita,KS,37.7,-97.4,10
9/7/2020,Winter Harbor,ME,44.4,-68.1,1
9/7/2020,Woodward,OK,36.4,-99.4,1
9/7/2020,Wynnewood,PA,40,-75.3,1
9/8/2020,Ada,OK,34.8,-96.7,1
9/8/2020,Adamsville,OH,40.1,-81.9,5
9/8/2020,Annapolis,MD,38.9,-76.5,1
9/8/2020,Ansonia,CT,41.3,-73.1,1
9/8/2020,Appleton,WI,44.3,-88.4,2
9/8/2020,Auburn,MA,42.2,-71.8,1
9/8/2020,Baltimore,MD,39.4,-76.6,1
9/8/2020,Beachwood,OH,41.5,-81.5,2
9/8/2020,Bethesda,MD,39,-77.1,1
9/8/2020,Big Indian,NY,42.1,-74.5,1
9/8/2020,Biggers,AR,36.4,-90.8,1
9/8/2020,Boerne,TX,29.8,-98.7,1
9/8/2020,Bruneau,ID,42.9,-115.9,1
9/8/2020,Buffalo,NY,42.9,-78.8,1
9/8/2020,Buffalo,NY,42.9,-78.8,2
9/8/2020,Columbus,OH,40,-83,1
9/8/2020,Corpus Christi,TX,27.8,-97.4,1
9/8/2020,Crawfordville,FL,30.1,-84.1,3
9/8/2020,Decatur,IL,39.8,-89,1
9/8/2020,Denver,CO,39.7,-104.9,1
9/8/2020,Dunbarton,NH,43.1,-71.6,1
9/8/2020,East Hampstead,NH,42.9,-71.1,1
9/8/2020,Edmond,OK,35.7,-97.5,5
9/8/2020,Eldon,MO,38.3,-92.6,7
9/8/2020,Fredericksburg,VA,38.3,-77.5,1
9/8/2020,Grand Rapids,MI,43,-85.7,3
9/8/2020,Hammond,IN,41.6,-87.5,7
9/8/2020,Harrisville,MI,44.6,-83.3,1
9/8/2020,Hulbert,OK,35.9,-95.2,1
9/8/2020,Inman,SC,35,-82,4
9/8/2020,Jordan,NY,43.1,-76.5,1
9/8/2020,Kawartha Lakes,ON,44.6,-79,1
9/8/2020,Kingston,NY,42,-74,1
9/8/2020,Kingston,NY,42,-74,1
9/8/2020,Lac-Supérieur,QC,46.3,-74.5,1
9/8/2020,Lakeshore,ON,42.3,-82.7,8
9/8/2020,Las Cruces,NM,32.5,-106.9,1
9/8/2020,Lilburn,GA,33.8,-84.1,1
9/8/2020,Lubbock,TX,33.6,-101.9,1
9/8/2020,Lykens,PA,40.6,-76.7,1
9/8/2020,Madison,AL,34.7,-86.8,3
9/8/2020,Madison,OH,41.8,-81,21
9/8/2020,Manchester,MD,39.7,-76.8,1
9/8/2020,Meredith,NH,43.7,-71.5,16
9/8/2020,Monmouth Beach,NJ,40.3,-74,1
9/8/2020,Montpelier,VT,44.3,-72.6,7
9/8/2020,Montreal,Quebec,45.6,-73.6,5
9/8/2020,Morgantown,WV,39.6,-80,20
9/8/2020,Newburgh,IN,37.9,-87.4,1
9/8/2020,Newton,NJ,41.1,-74.8,7
9/8/2020,Norman,OK,35.2,-97.4,1
9/8/2020,North Bend,PA,41.3,-77.7,5
9/8/2020,Oklahoma City,OK,35.5,-97.6,1
9/8/2020,Owasso,OK,36.3,-95.8,1
9/8/2020,Plano,TX,33,-96.7,1
9/8/2020,Queens,NS,44,-64.8,1
9/8/2020,Saint Albans,ME,44.9,-69.4,1
9/8/2020,Saint Louis,MO,38.5,-90.3,2
9/8/2020,Saint Peters,MO,38.8,-90.6,1
9/8/2020,Shefford,QC,45.4,-72.6,2
9/8/2020,South China,ME,44.5,-69.5,1
9/8/2020,South Windsor,CT,41.8,-72.5,2
9/8/2020,Sparta,MI,43.2,-85.6,1
9/8/2020,Stroudsburg,PA,41,-75.2,3
9/8/2020,Tonawanda,NY,43,-78.8,1
9/8/2020,Town of Medway,MA,42.2,-71.4,1
9/8/2020,Tulsa,OK,36.1,-95.9,1
9/8/2020,Tulsa,OK,36.2,-96,1
9/8/2020,Tulsa,OK,36.2,-96.1,3
9/8/2020,Wake Forest,NC,36,-78.5,3
9/8/2020,Wappingers Falls,NY,41.6,-73.9,1
9/8/2020,Westerville,OH,40.1,-82.9,5
9/8/2020,Wilmington,VT,42.9,-72.9,5
9/8/2020,Winchendon,MA,42.7,-72,2
9/8/2020,Winter Harbor,ME,44.4,-68,1
9/9/2020,Alton,NH,43.5,-71.2,5
9/9/2020,Athens,GA,34,-83.4,1
9/9/2020,Barrington,RI,41.7,-71.3,1
9/9/2020,Biggers,AR,36.4,-90.8,2
9/9/2020,Bishopville,MD,38.4,-75.1,5
9/9/2020,Bliss,NY,42.6,-78.3,4
9/9/2020,Broken Arrow,OK,36.1,-95.8,2
9/9/2020,Calera,AL,33.2,-86.8,2
9/9/2020,Campobello,SC,35.1,-82.2,2
9/9/2020,Cape May,NJ,38.9,-74.9,1
9/9/2020,Carthage,MO,37.2,-94.3,1
9/9/2020,Carthage,MO,37.2,-94.3,1
9/9/2020,Center Barnstead,NH,43.4,-71.3,2
9/9/2020,Champaign,IL,40.1,-88.2,1
9/9/2020,Chicago,IL,41.9,-87.6,12
9/9/2020,Cleveland,OH,41.4,-81.8,6
9/9/2020,Columbus,OH,40,-83,2
9/9/2020,Crestwood,KY,38.3,-85.5,1
9/9/2020,Edmond,OK,35.6,-97.5,2
9/9/2020,Evansville,IN,38,-87.6,4
9/9/2020,Glen,NH,44.1,-71.2,4
9/9/2020,Grand Prairie,TX,32.6,-97,1
9/9/2020,Hagerstown,MD,39.6,-77.7,1
9/9/2020,Hammond,IN,41.6,-87.5,1
9/9/2020,Harrisville,MI,44.7,-83.3,7
9/9/2020,Henderson,KY,37.8,-87.6,2
9/9/2020,Indianapolis,IN,39.7,-86.1,2
9/9/2020,Kensington,MD,39,-77.1,1
9/9/2020,Kindred,ND,46.6,-97,1
9/9/2020,Kingston,NY,42,-74,2
9/9/2020,Louisville,KY,38.1,-85.9,3
9/9/2020,Macedonia,OH,41.3,-81.5,2
9/9/2020,Macedonia,OH,41.3,-81.5,1
9/9/2020,Mansfield,OH,40.8,-82.5,1
9/9/2020,Midland,TX,32,-102.1,1
9/9/2020,Morgantown,WV,39.6,-80,13
9/9/2020,Morristown,NJ,40.8,-74.4,11
9/9/2020,Mount Pleasant,TX,33.2,-95,1
9/9/2020,New York,NY,40.7,-74,4
9/9/2020,New York,NY,40.7,-74,4
9/9/2020,Newburgh,IN,37.9,-87.4,4
9/9/2020,Northfield,OH,41.3,-81.6,2
9/9/2020,O Fallon,MO,38.8,-90.7,3
9/9/2020,Paducah,KY,37.1,-88.7,3
9/9/2020,Phoenixville,PA,40.1,-75.5,2
9/9/2020,Pineville,NC,35.1,-80.9,1
9/9/2020,Plano,TX,33,-96.7,2
9/9/2020,Prairie Grove,AR,35.9,-94.3,2
9/9/2020,Reston,VA,39,-77.3,1
9/9/2020,Richmond,IN,39.8,-84.9,1
9/9/2020,Rosholt,SD,45.9,-96.7,2
9/9/2020,Salvisa,KY,37.9,-84.8,2
9/9/2020,Searsport,ME,44.5,-68.9,1
9/9/2020,Shawnee,KS,39,-94.7,1
9/9/2020,Sparta,MI,43.2,-85.6,1
9/9/2020,Swampscott,MA,42.5,-70.9,1
9/9/2020,Tillson,NY,41.8,-74.1,3
9/9/2020,Tulsa,OK,36.2,-96,3
9/9/2020,Utica,IL,41.4,-89,2
9/9/2020,Washington,DC,39,-77,1
9/9/2020,Washington,DC,38.9,-77,1
9/9/2020,Westpoint,IN,40.3,-87,4
9/9/2020,Winchendon,MA,42.7,-72,3
9/9/2020,Winnipeg,MB,49.9,-97.2,1
9/9/2020,Wolfeboro,NH,43.7,-71.2,25
9/10/2020,Baton Rouge,LA,30.4,-91.1,1
9/10/2020,Bliss,NY,42.6,-78.3,1
9/10/2020,Burlington,ON,43.4,-79.8,6
9/10/2020,Chapel Hill,NC,35.9,-79,1
9/10/2020,Chesapeake,VA,36.9,-76.4,1
9/10/2020,Chicago,IL,41.9,-87.6,3
9/10/2020,Cincinnati,OH,39.3,-84.4,1
9/10/2020,Cleveland,OH,41.6,-81.6,52
9/10/2020,Cleveland,OH,41.4,-81.8,1
9/10/2020,Cohocton,NY,42.4,-77.6,4
9/10/2020,Columbus,OH,40,-83,2
9/10/2020,Columbus,OH,40,-83,1
9/10/2020,Columbus,OH,40,-83,1
9/10/2020,Columbus,OH,40,-83,1
9/10/2020,Cookville,TX,33.2,-94.8,2
9/10/2020,Davis,WV,39.2,-79.4,4
9/10/2020,Dayton,OH,39.8,-84.1,6
9/10/2020,Ebensburg,PA,40.5,-78.7,1
9/10/2020,Ebensburg,PA,40.5,-78.7,1
9/10/2020,Falmouth,ME,43.7,-70.2,2
9/10/2020,Fort Leavenworth,KS,39.4,-94.9,2
9/10/2020,Glen,NH,44.1,-71.2,3
9/10/2020,Goderich,ON,43.7,-81.7,5
9/10/2020,Harpers Ferry,WV,39.2,-77.8,1
9/10/2020,Harrisville,MI,44.7,-83.3,4
9/10/2020,Hinsdale,IL,41.8,-87.9,1
9/10/2020,Kawartha Lakes,ON,44.4,-78.7,1
9/10/2020,Kirby,VT,44.5,-72,1
9/10/2020,La Fayette,NY,42.9,-76.1,1
9/10/2020,Lincoln,ON,43.2,-79.5,5
9/10/2020,Louisville,KY,38.1,-85.9,2
9/10/2020,Louisville,KY,38.1,-85.9,1
9/10/2020,Loveland,OH,39.3,-84.2,4
9/10/2020,Manassas,VA,38.7,-77.4,1
9/10/2020,Manchester,NH,43,-71.5,1
9/10/2020,Mankato,MN,44.2,-93.9,13
9/10/2020,Mannsville,NY,43.7,-76.2,3
9/10/2020,Mansfield,OH,40.8,-82.5,1
9/10/2020,Meredith,NH,43.7,-71.5,6
9/10/2020,Minneapolis,MN,45,-93.2,1
9/10/2020,Norristown,PA,40.1,-75.3,1
9/10/2020,Northfield,OH,41.3,-81.6,3
9/10/2020,Ottawa,ON,45.4,-75.8,1
9/10/2020,Pascagoula,MS,30.3,-88.6,1
9/10/2020,Prairie Grove,AR,35.9,-94.3,1
9/10/2020,Prairie Grove,AR,35.9,-94.3,3
9/10/2020,Rochester,IN,41,-86.2,1
9/10/2020,Saint Louis,MO,38.5,-90.3,1
9/10/2020,Saint Louis,MO,38.5,-90.3,1
9/10/2020,Saint Louis,MO,38.5,-90.3,1
9/10/2020,Saint Louis,MO,38.5,-90.3,2
9/10/2020,Saint Paul,MN,45,-93,1
9/10/2020,Schroon Lake,NY,43.8,-73.8,20
9/10/2020,St-Hyacinthe,QC,45.6,-72.8,4
9/10/2020,Stearns,KY,36.8,-84.6,1
9/10/2020,Syracuse,NY,43,-76.2,2
9/10/2020,Syracuse,NY,43,-76.2,2
9/10/2020,Syracuse,NY,43,-76.2,2
9/10/2020,Syracuse,NY,43,-76.2,2
9/10/2020,Syracuse,NY,43,-76.2,2
9/10/2020,Syracuse,NY,43,-76.2,2
9/10/2020,Tay Valley,ON,44.8,-76.2,1
9/10/2020,Town of Oswego,NY,43.4,-76.5,2
9/10/2020,Tulsa,OK,36.2,-96,3
9/10/2020,Waterbury Center,VT,44.4,-72.7,1
9/10/2020,Waynesville,OH,39.5,-84.1,4
9/10/2020,Westpoint,IN,40.3,-87,2
9/10/2020,Windsor,VA,36.8,-76.7,3
9/10/2020,York,PA,39.9,-76.7,1
9/11/2020,Alpena,MI,45.2,-83.5,2
9/11/2020,Andrews,NC,35.2,-83.8,1
9/11/2020,Annapolis,MD,38.9,-76.5,1
9/11/2020,Ansonia,CT,41.3,-73.1,1
9/11/2020,Antioch,IL,42.4,-88.1,1
9/11/2020,Atlanta,GA,33.9,-84.3,2
9/11/2020,Auburn,NH,43,-71.3,2
9/11/2020,Augusta,GA,33.5,-82.2,1
9/11/2020,Barnhart,MO,38.3,-90.4,1
9/11/2020,Bedford,NH,42.9,-71.6,1
9/11/2020,Bethesda,MD,38.9,-77.1,1
9/11/2020,Birmingham,AL,33.3,-86.9,2
9/11/2020,Blue Ridge,VA,37.4,-79.8,1
9/11/2020,Blue Ridge,VA,37.4,-79.8,1
9/11/2020,Bowie,MD,39,-76.7,1
9/11/2020,Brownville,NY,44,-76,2
9/11/2020,Burgaw,NC,34.6,-77.9,1
9/11/2020,Burlington,ON,43.3,-79.8,1
9/11/2020,Carlisle,PA,40.2,-77.2,5
9/11/2020,Cedar Park,TX,30.5,-97.8,1
9/11/2020,Chicago,IL,41.9,-87.6,1
9/11/2020,Chicago,IL,41.7,-87.7,1
9/11/2020,Chicago,IL,41.9,-87.6,10
9/11/2020,Chincoteague Island,VA,38,-75.3,2
9/11/2020,Cibolo,TX,29.6,-98.2,1
9/11/2020,Clayton,MO,38.6,-90.3,2
9/11/2020,Comstock Twp,MI,42.3,-85.5,1
9/11/2020,Dallas,TX,32.8,-96.7,1
9/11/2020,Earleville,MD,39.4,-76,2
9/11/2020,Fairfield,PA,39.8,-77.4,1
9/11/2020,Fairhope,AL,30.5,-87.9,1
9/11/2020,Fennville,MI,42.6,-86.2,5
9/11/2020,Ferdinand,IN,38.2,-86.9,5
9/11/2020,Flagtown,NJ,40.5,-74.7,1
9/11/2020,Flagtown,NJ,40.5,-74.7,3
9/11/2020,Grosse Pointe,MI,42.4,-82.9,2
9/11/2020,Halifax,NS,44.6,-63.5,1
9/11/2020,Hammond,IN,41.6,-87.5,35
9/11/2020,Hammond,IN,41.6,-87.5,1
9/11/2020,Harrisville,MI,44.7,-83.3,3
9/11/2020,Hebron,IN,41.3,-87.3,1
9/11/2020,Hebron,IN,41.3,-87.3,1
9/11/2020,Henrico,VA,37.6,-77.6,1
9/11/2020,Highland,IN,41.6,-87.5,1
9/11/2020,Hillsborough,NC,36.1,-79.1,1
9/11/2020,Hinsdale,IL,41.8,-87.9,1
9/11/2020,Hooksett,NH,43,-71.4,3
9/11/2020,Houston,TX,29.8,-95.6,1
9/11/2020,Huntington,WV,38.4,-82.4,1
9/11/2020,Isle Au Haut,ME,44.1,-68.6,2
9/11/2020,Kawartha Lakes,ON,44.3,-78.9,1
9/11/2020,La Crosse,WI,43.8,-91.1,1
9/11/2020,Lakewood,OH,41.5,-81.8,2
9/11/2020,Lambertville,NJ,40.4,-74.9,1
9/11/2020,Lancaster,PA,40,-76.3,1
9/11/2020,Londonderry,NH,42.9,-71.4,1
9/11/2020,Lyme,NH,43.8,-72.1,1
9/11/2020,Manheim,PA,40.2,-76.4,1
9/11/2020,Mankato,MN,44.2,-94,1
9/11/2020,Melrose,NY,42.8,-73.6,1
9/11/2020,Memphis,TN,35.1,-90,2
9/11/2020,Meredith,NH,43.7,-71.5,6
9/11/2020,Merrillville,IN,41.5,-87.3,1
9/11/2020,Mission Hill,SD,43,-97.3,1
9/11/2020,Mohawk,MI,47.4,-87.9,1
9/11/2020,Monticello,AR,33.5,-91.8,4
9/11/2020,Morgantown,WV,39.6,-80,6
9/11/2020,Murrells Inlet,SC,33.6,-79.1,4
9/11/2020,New Cumberland,PA,40.2,-76.9,1
9/11/2020,North Canton,OH,40.9,-81.5,2
9/11/2020,North Canton,OH,40.9,-81.5,2
9/11/2020,North Canton,OH,40.9,-81.5,2
9/11/2020,North Canton,OH,40.9,-81.5,2
9/11/2020,North Canton,OH,40.9,-81.5,2
9/11/2020,North Canton,OH,40.9,-81.5,2
9/11/2020,North Canton,OH,40.9,-81.5,2
9/11/2020,North Canton,OH,40.9,-81.5,2
9/11/2020,Northfield,OH,41.3,-81.6,2
9/11/2020,Ooltewah,TN,35.1,-85.1,1
9/11/2020,Pequot Lakes,MN,46.7,-94.2,1
9/11/2020,Poultney,VT,43.5,-73.2,1
9/11/2020,Rochester,IN,41,-86.2,1
9/11/2020,Rockville,MD,39.1,-77.1,2
9/11/2020,Salt Rock,WV,38.3,-82.2,1
9/11/2020,Scugog,ON,44.2,-78.8,11
9/11/2020,Shuniah,ON,48.5,-89,1
9/11/2020,South Milwaukee,WI,42.9,-87.9,5
9/11/2020,Stratford,CT,41.2,-73.1,12
