"","GeoFIPS","Year","All industry total"," Private industries","Ag","  Mining, quarrying, and oil and gas extraction","  Utilities","  Construction","  Manufacturing","   Durable goods manufacturing","   Nondurable goods manufacturing","  Wholesale trade","  Retail trade","  Transportation and warehousing","  Information","  Finance, insurance, real estate, rental, and leasing","   Finance and insurance","   Real estate and rental and leasing","  Professional and business services","   Professional, scientific, and technical services","   Management of companies and enterprises","   Administrative and support and waste management and remediation services","  Educational services, health care, and social assistance","   Educational services","   Health care and social assistance","  Arts, entertainment, recreation, accommodation, and food services","   Arts, entertainment, and recreation","   Accommodation and food services","  Other services (except government and government enterprises)","Government and government enterprises","Natural resources and mining","Trade","Transportation and utilities","Manufacturing and information","Private goods-producing industries 2/","Private services-providing industries 3/"
"125"," ""20013""",2011,475612,390503,98018,4,1671,11398,85856,NA,NA,19924,29965,NA,10832,62833,17251,45582,9961,6200,260,3501,36975,29,36946,NA,NA,NA,8223,85109,98022,49889,NA,96688,195275,195228
"126"," ""20013""",2012,446400,360941,48934,6,1505,12802,91202,NA,NA,22727,28600,NA,10504,68895,20213,48682,10472,6540,272,3659,40517,26,40491,NA,NA,NA,7626,85460,48940,51327,NA,101706,152945,207996
"127"," ""20013""",2013,493048,404933,67731,37,1440,12269,95751,78448,17303,31440,32539,NA,16244,68032,21648,46385,11459,7643,252,3564,42313,76,42237,NA,NA,NA,7219,88115,67767,63980,NA,111994,175787,229146
"128"," ""20013""",2014,471366,385157,17205,326,1200,11055,102798,82153,20645,40416,34021,NA,21320,74942,25673,49269,NA,8407,NA,NA,43821,76,43745,5908,172,5735,7348,86209,17532,74437,NA,124118,131385,253773
"129"," ""20013""",2015,472772,390381,6986,259,1267,9816,113220,NA,NA,44922,33559,NA,20486,76053,25657,50395,NA,9533,NA,NA,44969,26,44943,6103,270,5833,7864,82391,7245,78480,NA,133706,130282,260099
"130"," ""20013""",2016,464715,382013,10840,176,1353,9199,112885,NA,NA,47881,31034,NA,18669,68418,15002,53416,NA,9650,NA,NA,45066,100,44966,6051,267,5784,7250,82702,11016,78915,NA,131554,133099,248914
"131"," ""20013""",2017,502075,417804,26186,162,1290,9127,124626,NA,NA,56003,25230,NA,21401,67827,15081,52745,NA,9957,NA,NA,47092,84,47008,6256,269,5988,7492,84272,26348,81233,NA,146027,160100,257704
"132"," ""20013""",2018,568020,481670,73434,147,1357,8940,132495,NA,NA,60120,25132,NA,18526,71447,15360,56088,NA,10359,NA,NA,46953,64,46889,6320,247,6073,8125,86350,73580,85252,NA,151021,215016,266654
"133"," ""20013""",2019,573949,485470,56010,53,1272,9095,136991,NA,NA,65274,25704,NA,22458,81466,15405,66060,NA,10959,NA,NA,41474,74,41400,6328,255,6073,8490,88479,56063,90977,NA,159449,202149,283321
"134"," ""20015""",2001,1017410,819422,NA,8588,NA,61261,247352,59659,187693,NA,75609,30071,5405,168500,37162,131338,51056,21191,5091,24774,72556,2328,70229,35474,7341,28133,41689,197988,NA,NA,NA,252757,NA,NA
"135"," ""20015""",2002,1037188,829171,1571,9483,NA,63433,217236,56717,160519,NA,78572,27945,5485,186774,42245,144529,52878,NA,NA,26710,79801,2367,77434,37759,7104,30655,45825,208017,11054,NA,NA,222721,291723,537447
"136"," ""20015""",2003,1154142,930559,26261,10250,NA,70450,275832,47974,227858,NA,86568,30835,6230,188528,43026,145502,47034,NA,NA,20898,79384,2501,76883,39672,7183,32489,45218,223583,36511,NA,NA,282063,382793,547766
"137"," ""20015""",2004,1073996,831795,54475,13285,3829,67614,130278,49426,80852,29566,90773,32726,7244,177985,39461,138523,48951,23467,NA,NA,82912,2595,80317,45256,7677,37579,46901,242202,67760,120340,36555,137522,265652,566143
"138"," ""20015""",2005,1315119,1062118,NA,16399,NA,77579,336756,51366,285391,32545,96675,35628,7864,181002,41471,139531,NA,25165,NA,20056,86161,2420,83740,48574,7902,40673,48404,253001,NA,129220,NA,344620,NA,NA
"139"," ""20015""",2006,1549435,1283312,47817,22360,19276,91723,457237,63402,393835,32882,105515,42736,8108,201048,42357,158692,63199,NA,NA,22688,96816,2922,93894,49637,8509,41128,44957,266123,70177,138397,62012,465345,619138,664175
"140"," ""20015""",2007,1667722,1382572,47273,23948,17577,122457,479534,69615,409919,30737,109597,46421,9279,218784,44132,174652,81909,32146,24158,25605,106018,3407,102611,43463,6834,36628,45575,285150,71221,140334,63998,488813,673212,709360
"141"," ""20015""",2008,1487920,1186287,52758,30612,21779,101046,228123,79580,148544,35151,108732,49998,8496,241296,47728,193567,92112,36624,29204,26285,128111,3924,124187,41589,6565,35024,46486,301633,83370,143883,71776,236619,412538,773749
"142"," ""20015""",2009,1568926,1265324,57881,24559,24721,96470,285828,82425,203403,40790,117456,49312,7526,247937,49472,198465,89429,36264,28851,24314,134071,4112,129960,42082,7041,35040,47261,303602,82440,158246,74033,293354,464738,800586
"143"," ""20015""",2010,1621327,1320940,40088,30557,24480,130316,289118,85656,203462,41490,124291,58528,6861,250809,49158,201651,100452,36971,29315,34166,133066,4568,128498,43302,7726,35576,47584,300387,70645,165782,83008,295979,490079,830862
"144"," ""20015""",2011,1767556,1457803,35302,39051,32281,98426,425345,NA,NA,43821,120271,50103,7524,270680,52374,218305,89012,39812,11598,37602,154441,NA,NA,44633,7954,36679,46915,309752,74352,164092,82384,432869,598123,859681
"145"," ""20015""",2012,1613761,1291386,NA,38940,NA,114350,194370,106628,87743,52190,120456,48989,6936,277927,48482,229446,90361,44437,12467,33458,NA,NA,158805,47972,8401,39571,48243,322375,NA,172646,NA,201306,NA,NA
"146"," ""20015""",2013,1647024,1303633,NA,35792,NA,112008,164467,112264,52203,57160,129584,48546,NA,277155,48539,228616,85553,47674,14508,23371,169295,5781,163514,54406,7625,46782,48638,343390,NA,186744,NA,NA,NA,NA
"147"," ""20015""",2014,1792575,1447141,NA,33203,NA,119277,299224,114758,184467,58934,123250,55854,NA,299993,51742,248251,87038,49198,13463,24377,163157,6108,157049,56052,8384,47668,49882,345433,NA,182184,NA,NA,NA,NA
"148"," ""20015""",2015,1898576,1558306,NA,18293,NA,147407,352272,135079,217192,52935,133955,54879,NA,330927,52722,278205,97125,56301,15513,25311,168943,6184,162760,63086,9223,53863,53401,340270,NA,186890,NA,NA,NA,NA
"149"," ""20015""",2016,2252215,1913788,NA,13724,NA,128793,654329,152339,501990,49880,136868,68032,NA,371917,59255,312662,99848,57732,14170,27946,174299,6580,167719,65784,9340,56444,55356,338427,NA,186748,NA,NA,NA,NA
"150"," ""20015""",2017,2460824,2118308,NA,16014,NA,129100,868425,167567,700858,54762,139357,46023,NA,383990,65463,318527,107317,59940,17735,29643,174577,6609,167968,66979,10229,56750,61477,342516,NA,194119,NA,NA,NA,NA
"151"," ""20015""",2018,3057001,2704523,NA,16787,NA,142951,1362394,172833,1189561,52404,146061,68914,NA,408987,62770,346217,114251,64507,17220,32524,177421,6952,170469,66071,10593,55478,65192,352478,NA,198464,NA,NA,NA,NA
"152"," ""20015""",2019,3023641,2656658,NA,15033,NA,153992,1212399,172434,1039966,53845,148640,83831,NA,429289,59992,369298,132752,73410,18153,41190,189311,7912,181400,67525,10942,56583,69836,366983,NA,202485,NA,NA,NA,NA
"153"," ""20017""",2001,53175,43561,17828,1966,76,1151,2577,NA,NA,NA,2118,3534,NA,9174,NA,NA,691,NA,0,NA,NA,1,NA,1502,1,1501,1406,9615,19794,NA,3610,NA,23521,20039
"154"," ""20017""",2002,53466,43257,14534,3325,96,NA,NA,NA,NA,NA,2036,3048,NA,10251,NA,NA,1298,NA,0,NA,NA,1,NA,1548,2,1546,1619,10208,17858,NA,3144,3017,21602,21655
"155"," ""20017""",2003,53141,42611,11593,4819,91,NA,NA,NA,NA,NA,1930,3518,NA,10668,NA,NA,1045,NA,0,NA,NA,5,NA,1885,22,1863,1524,10530,16412,NA,3609,2772,20056,22555
"156"," ""20017""",2004,62077,51413,18022,6961,93,NA,NA,NA,NA,NA,1830,3754,NA,10416,NA,NA,1055,NA,0,NA,NA,8,NA,2795,36,2759,1599,10664,24983,NA,3847,1817,27788,23625
"157"," ""20017""",2005,71220,59578,18590,10737,84,NA,NA,NA,NA,NA,1603,4981,NA,10437,NA,NA,NA,1140,0,NA,1328,66,1262,3221,138,3083,1971,11642,29328,NA,5065,2872,33666,25912
"158"," ""20017""",2006,83672,71446,19863,14788,86,NA,NA,NA,NA,NA,2043,4902,NA,15852,1903,13950,NA,1139,0,NA,1322,75,1247,3529,126,3403,2376,12225,34651,NA,4988,3691,39367,32080
"159"," ""20017""",2007,88682,76186,18933,17297,0,1388,3774,NA,NA,NA,NA,NA,NA,19418,NA,NA,1269,NA,0,NA,NA,85,NA,3474,10,3464,2318,12497,36230,2491,NA,NA,41393,34793
"160"," ""20017""",2008,91743,79244,11583,17947,0,764,4137,NA,NA,NA,2395,NA,NA,20660,NA,NA,9572,NA,8391,NA,NA,97,NA,3675,34,3641,2231,12499,29530,NA,NA,NA,34431,44813
"161"," ""20017""",2009,89779,77579,5849,19210,0,1165,4504,NA,NA,NA,2807,NA,NA,21352,NA,NA,9964,NA,8538,NA,NA,145,NA,3700,73,3627,2100,12200,25058,NA,NA,NA,30727,46852
"162"," ""20017""",2010,92094,80249,7655,14398,0,1729,8358,NA,NA,NA,3680,NA,NA,21022,NA,NA,10400,NA,8323,NA,NA,213,NA,3646,89,3557,2031,11845,22053,NA,NA,NA,32140,48109
"163"," ""20017""",2011,84585,72820,7542,12845,0,2679,8520,NA,NA,NA,3442,NA,NA,22122,NA,NA,2085,NA,0,NA,NA,150,NA,3611,NA,NA,1927,11765,20387,NA,NA,NA,31586,41234
"164"," ""20017""",2012,103616,91930,16542,11276,0,3261,15638,NA,NA,NA,3508,NA,2,26974,NA,NA,2136,NA,0,NA,NA,180,NA,3957,NA,NA,1836,11686,27818,NA,NA,15640,46717,45213
"165"," ""20017""",2013,93532,82228,19778,9690,0,2683,11329,NA,NA,NA,2997,NA,47,22410,1530,20879,NA,1289,0,NA,NA,162,NA,3347,NA,NA,1669,11305,29468,NA,NA,11376,43480,38747
"166"," ""20017""",2014,95319,83487,19927,8251,0,2369,14241,NA,NA,NA,2735,NA,15,23497,NA,NA,NA,1154,0,NA,1703,NA,NA,3330,NA,NA,1745,11832,28179,NA,NA,14256,44788,38699
"167"," ""20017""",2015,106569,94456,23477,8736,0,2187,19148,NA,NA,NA,2968,NA,21,23300,NA,NA,1135,NA,0,NA,NA,26,NA,3464,NA,NA,NA,12113,32213,NA,NA,19169,53548,40909
"168"," ""20017""",2016,108394,96806,23657,8291,0,2019,22797,19895,2902,NA,3012,NA,50,21721,NA,NA,953,NA,0,NA,1615,NA,NA,NA,NA,NA,1823,11589,31948,NA,NA,22847,56764,40042
"169"," ""20017""",2017,113215,101401,21360,10529,0,5717,23965,21372,2593,NA,2798,NA,25,18980,NA,NA,1027,NA,0,NA,1858,NA,NA,NA,NA,NA,2623,11814,31889,NA,NA,23990,61571,39830
"170"," ""20017""",2018,129252,116697,31657,9233,0,4960,27289,24709,2580,NA,2332,NA,0,22024,1737,20287,1093,NA,0,NA,1721,NA,NA,NA,NA,NA,2735,12555,40890,NA,NA,27289,73138,43558
"171"," ""20017""",2019,128345,115337,21603,11364,0,5504,27955,25099,2856,NA,2386,NA,0,26134,1670,24464,1293,NA,0,NA,1535,NA,NA,NA,NA,NA,2874,13008,32967,NA,NA,27955,66426,48912
"172"," ""20019""",2001,47658,37398,227,2754,1133,3434,2324,NA,NA,667,2814,NA,354,10509,NA,NA,NA,NA,0,NA,8971,83,8888,1104,NA,NA,1901,10260,2981,3481,NA,2678,8740,28659
"173"," ""20019""",2002,63358,52730,13514,2267,1279,3689,2222,NA,NA,638,2789,NA,NA,11893,NA,NA,NA,681,0,NA,9519,85,9434,1208,NA,NA,2169,10628,15781,3427,NA,NA,21691,31039
"174"," ""20019""",2003,57874,47412,6945,2759,1236,3988,2478,NA,NA,NA,2803,NA,285,12107,NA,NA,1039,NA,0,NA,9372,74,9298,1121,NA,NA,2248,10462,9704,NA,NA,2763,16171,31242
"175"," ""20019""",2004,57020,45933,4966,3762,1311,NA,NA,NA,NA,NA,3251,NA,NA,11789,NA,NA,NA,397,0,NA,9504,49,9455,1260,NA,NA,2361,11086,8728,NA,NA,2301,14354,31579
"176"," ""20019""",2005,56465,45010,3010,5505,1306,3085,2750,NA,NA,NA,3272,NA,NA,11543,NA,NA,NA,418,0,NA,8196,57,8139,1106,NA,NA,2518,11456,8514,NA,NA,NA,14349,30661
"177"," ""20019""",2006,62307,50567,3012,7525,1340,NA,NA,NA,NA,925,3321,NA,NA,15976,NA,NA,NA,305,0,NA,6858,66,6792,1082,NA,NA,2382,11739,10537,4246,NA,3173,16816,33751
"178"," ""20019""",2007,63008,50634,931,7737,1324,3156,2587,NA,NA,1186,3139,NA,NA,19223,NA,NA,NA,317,0,NA,5974,136,5838,827,NA,NA,2227,12373,8669,4326,NA,NA,14412,36223
"179"," ""20019""",2008,64867,51921,1745,9951,1454,2729,2828,NA,NA,NA,3276,NA,NA,17653,NA,NA,NA,315,0,NA,6222,154,6068,931,NA,NA,2109,12946,11696,NA,NA,NA,17253,34668
"180"," ""20019""",2009,68621,55968,7256,6457,1488,2961,3001,NA,NA,NA,3470,NA,NA,18462,NA,NA,NA,233,0,NA,6240,162,6078,962,NA,NA,2230,12652,13713,NA,NA,NA,19675,36294
"181"," ""20019""",2010,73115,60536,8981,7338,1550,3781,4125,NA,NA,NA,3923,NA,NA,18420,NA,NA,NA,374,0,NA,6807,134,6673,1049,NA,NA,2228,12579,16319,NA,NA,NA,24225,36311
"182"," ""20019""",2011,75613,62937,8863,8757,1640,NA,NA,NA,NA,NA,3959,NA,NA,19300,NA,NA,NA,640,0,NA,7086,55,7031,988,NA,NA,1931,12676,17620,NA,NA,5347,25328,37609
"183"," ""20019""",2012,76838,63912,5105,11796,1476,3319,5585,NA,NA,NA,4473,NA,NA,20128,NA,NA,NA,876,0,NA,7176,70,7106,1077,NA,NA,1639,12926,16902,NA,NA,NA,25805,38107
"184"," ""20019""",2013,80424,67280,9886,10315,1721,2627,5889,2920,2969,NA,4559,NA,NA,20212,NA,NA,NA,895,0,NA,7524,87,7437,1056,NA,NA,1418,13144,20201,NA,NA,NA,28717,38562
"185"," ""20019""",2014,79958,66726,8774,9130,1832,2222,7435,NA,NA,NA,4293,NA,NA,21626,NA,NA,NA,916,0,NA,7231,97,7134,1088,NA,NA,1553,13232,17904,NA,NA,NA,27561,39165
"186"," ""20019""",2015,75277,62084,4311,4458,1995,2517,9625,5653,3972,NA,4754,NA,NA,21869,NA,NA,NA,782,0,NA,7280,78,7202,1103,NA,NA,1328,13192,8769,NA,NA,NA,20910,41174
"187"," ""20019""",2016,75740,62480,NA,3294,2064,NA,10272,5981,4291,NA,4385,NA,NA,26001,NA,NA,803,NA,0,NA,7522,67,7455,976,NA,NA,NA,13261,NA,NA,NA,NA,17127,45353
"188"," ""20019""",2017,77161,63526,2766,3666,2103,2112,10199,5533,4666,NA,4077,NA,NA,24181,NA,NA,850,611,0,239,7594,88,7506,941,NA,NA,NA,13635,6433,NA,NA,NA,18744,44782
"189"," ""20019""",2018,84927,70992,1713,3784,2143,2547,9582,4617,4965,NA,4090,NA,NA,32548,NA,NA,NA,623,0,NA,7666,55,7611,1079,NA,NA,1797,13935,5497,NA,NA,NA,17626,53366
"190"," ""20019""",2019,94023,79960,5780,2949,2087,2619,9937,5094,4843,NA,4195,NA,NA,NA,NA,28285,996,NA,0,NA,7757,57,7700,1086,NA,NA,1924,14063,8728,NA,NA,NA,21284,58676
"191"," ""20021""",2001,376945,326825,3238,3508,17794,29474,118717,45245,73472,22707,18652,NA,6967,44771,9011,35759,NA,3981,NA,NA,17925,NA,NA,6930,947,5983,10654,50120,6746,41359,NA,125685,154938,171887
"192"," ""20021""",2002,376452,324558,1685,4392,16197,22631,117084,46769,70315,23240,17996,NA,7376,50724,10709,40015,NA,4383,NA,NA,20540,550,19991,6634,753,5880,11662,51894,6078,41236,NA,124460,145793,178765
"193"," ""20021""",2003,401815,347470,19070,4953,15186,24221,113196,48431,64765,20497,20311,NA,8474,50562,10223,40339,NA,NA,4094,NA,22436,870,21566,7433,780,6653,11305,54344,24023,40808,NA,121670,161441,186029
"194"," ""20021""",2004,417819,360725,27037,4236,18399,29028,111212,52184,59028,NA,21937,15511,9536,50827,9404,41423,NA,NA,NA,6079,22751,1155,21597,7073,854,6218,11659,57095,31274,NA,33910,120748,171513,189211
"195"," ""20021""",2005,435393,375608,11552,4751,18401,24348,134587,60516,74070,NA,25540,17466,10276,50830,9771,41060,NA,8462,NA,NA,23312,NA,NA,6951,1082,5869,12605,59785,16303,NA,35867,144863,175237,200371
"196"," ""20021""",2006,465869,404521,6410,4255,21687,26253,152795,66377,86419,NA,25082,17331,11311,68936,9634,59302,NA,5080,NA,NA,20453,NA,NA,6519,908,5611,12035,61348,10665,NA,39019,164106,189714,214807
"197"," ""20021""",2007,523633,457721,31606,5586,23421,29257,170581,NA,NA,NA,23327,15730,12750,78699,10590,68108,NA,5075,NA,NA,20282,NA,NA,5885,881,5004,11568,65912,37193,NA,39152,183331,237030,220692
"198"," ""20021""",2008,559353,490335,54011,5314,22661,33205,172879,80186,92693,NA,23625,15694,12953,82987,12206,70781,NA,NA,NA,6242,20874,NA,NA,6110,952,5157,10970,69018,59325,NA,38355,185832,265409,224926
"199"," ""20021""",2009,540161,471729,28561,6292,27821,28389,172642,77540,95102,19503,25534,NA,10522,85941,15454,70487,NA,NA,NA,7161,23129,NA,NA,6680,1063,5618,11488,68432,34853,45037,NA,183165,235884,235845
"200"," ""20021""",2010,580390,514754,31929,5028,31726,34671,182661,86751,95910,20485,28313,NA,8579,90164,16598,73566,NA,NA,NA,9669,34025,NA,NA,6826,1155,5670,12617,65636,36957,48798,NA,191240,254290,260464
"201"," ""20021""",2011,575403,509141,15872,4802,26225,31030,186067,97961,88105,19998,30327,NA,8584,96549,15754,80795,NA,NA,NA,8919,41965,NA,NA,7817,1116,6701,12391,66262,20674,50325,NA,194650,237770,271371
"202"," ""20021""",2012,575471,508251,54295,3019,21146,32768,145488,79350,66138,19087,28997,NA,10178,97003,13810,83193,NA,NA,NA,9564,48283,NA,NA,9083,1435,7648,13141,67220,57314,48084,NA,155666,235570,272681
"203"," ""20021""",2013,547374,472582,35402,2293,9183,33070,136701,80076,56625,22254,26526,NA,15473,88866,11960,76906,NA,5912,NA,NA,51829,724,51105,9074,1328,7746,12586,74793,37695,48780,NA,152174,207467,265115
"204"," ""20021""",2014,548033,467526,5588,1995,11453,37345,130688,69714,60974,26487,27301,NA,19979,93355,11700,81655,NA,5721,NA,NA,54156,797,53359,9445,1591,7854,12558,80507,7583,53788,NA,150667,175616,291910
"205"," ""20021""",2015,576519,494893,NA,1916,11624,44270,143844,72919,70925,30057,30591,NA,16557,94371,11101,83269,29413,5364,10529,13520,51331,586,50745,10677,1798,8880,12922,81625,NA,60648,NA,160401,NA,NA
"206"," ""20021""",2016,642843,562696,NA,1942,39752,41914,153788,71351,82437,35378,30153,NA,16204,121413,13475,107938,30405,6124,8816,15465,54124,464,53661,10772,1736,9036,13086,80147,NA,65531,NA,169992,NA,NA
"207"," ""20021""",2017,706397,628300,NA,2479,45000,41686,163136,72470,90666,50618,31404,NA,19245,143354,14036,129318,37041,7354,11462,18226,53512,709,52803,10956,1933,9023,13924,78096,NA,82022,NA,182381,NA,NA
"208"," ""20021""",2018,794777,715063,23383,2685,57700,48988,186472,80405,106066,54015,32189,NA,14983,171925,15794,156131,NA,NA,NA,19671,55722,659,55063,11344,2066,9278,14573,79714,26068,86204,NA,201455,261527,453536
"209"," ""20021""",2019,831065,748981,33774,4145,54547,43151,190360,84115,106244,51914,34234,NA,18824,188489,16023,172467,NA,NA,NA,20852,57125,681,56444,11589,1508,10080,15398,82084,37919,86148,NA,209184,271430,477551
"210"," ""20023""",2001,64016,54476,15551,899,248,NA,NA,NA,748,7004,2435,NA,NA,11308,NA,NA,1402,1007,0,395,4952,92,4860,1314,NA,NA,NA,9540,16450,9439,NA,2363,21423,33052
"211"," ""20023""",2002,53991,44179,3913,1454,274,NA,NA,NA,NA,6924,2670,NA,NA,12185,NA,NA,1512,NA,0,NA,5301,94,5207,1371,NA,NA,NA,9812,5368,9594,NA,2249,9125,35054
"212"," ""20023""",2003,63491,53144,12718,2481,285,NA,NA,NA,NA,7154,2685,NA,NA,12709,NA,NA,1354,NA,0,NA,5349,72,5277,1322,NA,NA,NA,10347,15199,9839,NA,1552,18128,35015
"213"," ""20023""",2004,53360,42966,650,3496,273,1576,1365,NA,NA,7776,3049,NA,NA,12333,NA,NA,1097,NA,0,NA,5715,52,5663,1412,NA,NA,NA,10395,4145,10825,NA,NA,7086,35880
"214"," ""20023""",2005,60236,49969,5433,4785,198,1263,1621,NA,NA,7979,2577,NA,NA,11992,NA,NA,1529,NA,0,NA,6006,76,5930,1353,NA,NA,NA,10266,10218,10556,NA,NA,13102,36867
"215"," ""20023""",2006,63567,53218,709,5825,271,NA,NA,NA,1007,7039,2852,NA,NA,16196,2384,13812,1994,NA,0,NA,6716,115,6601,1524,NA,NA,NA,10348,6535,9890,NA,2737,10295,42924
"216"," ""20023""",2007,93381,82664,25275,7967,173,NA,NA,NA,1152,6544,2686,NA,NA,20066,2937,17128,2005,NA,0,NA,7344,202,7142,1064,NA,NA,NA,10717,33242,9230,NA,2435,36990,45673
"217"," ""20023""",2008,96502,85212,21120,11490,191,NA,NA,NA,395,8190,2559,NA,NA,20574,NA,NA,2404,NA,0,NA,7782,220,7562,1072,NA,NA,NA,11290,32610,10749,NA,1844,35956,49256
"218"," ""20023""",2009,99216,88004,23988,6945,209,1673,1517,NA,NA,8808,3161,NA,NA,21294,NA,NA,2517,NA,0,NA,8675,238,8437,1186,NA,NA,NA,11212,30933,11970,NA,NA,34123,53881
"219"," ""20023""",2010,113366,101798,36437,7060,219,1650,1954,NA,NA,9138,3662,NA,NA,21287,NA,NA,2551,NA,0,NA,8322,245,8077,1226,NA,NA,NA,11567,43497,12800,NA,NA,47101,54697
"220"," ""20023""",2011,146092,134366,65934,6769,196,1553,4061,NA,NA,10558,3080,NA,NA,21977,NA,NA,2574,NA,0,NA,7874,136,7738,1058,NA,NA,NA,11727,72703,13638,NA,NA,78317,56049
"221"," ""20023""",2012,129666,118149,48920,4892,134,1476,4016,NA,NA,12583,2854,NA,NA,24610,NA,NA,2545,NA,0,NA,8941,135,8806,1239,NA,NA,NA,11517,53812,15437,NA,NA,59303,58846
"222"," ""20023""",2013,155418,143679,75594,5942,163,1277,2842,NA,NA,15547,2546,NA,NA,22734,NA,NA,2462,NA,0,NA,9556,123,9433,1110,NA,NA,NA,11739,81536,18093,NA,NA,85655,58024
"223"," ""20023""",2014,133726,122199,47734,8889,123,1712,4768,NA,NA,16264,2795,NA,NA,23510,NA,NA,2541,NA,0,NA,9825,141,9684,1299,NA,NA,NA,11527,56623,19058,NA,NA,63103,59096
